LSOA code,Price_Change
E01001151,0.9615384615384616
E01001152,28.965517241379313
E01001153,17.4934725848564
E01001154,9.715080143931958
E01001155,-7.4324324324324325
E01001156,-23.541666666666668
E01001157,-4.054054054054054
E01001158,4.296875
E01001159,-30.89005235602094
E01001160,23.316062176165804
E01001161,60.71428571428571
E01001162,25.34246575342466
E01001163,11.226666666666667
E01001164,-4.697986577181208
E01001165,33.85826771653544
E01001166,7.142857142857142
E01001167,15.236875800256081
E01001168,-2.0930232558139537
E01001169,28.05194805194805
E01001170,4.491292392300641
E01001171,-5.88235294117647
E01001172,33.284671532846716
E01001173,-3.501945525291829
E01001174,31.28491620111732
E01001175,
E01001176,25.862068965517242
E01001177,23.52941176470588
E01001178,-21.63265306122449
E01001179,32.84132841328413
E01001180,4.615384615384616
E01001181,30.725190839694655
E01001182,
E01001183,-22.63157894736842
E01001184,27.2264631043257
E01001185,-1.7467248908296942
E01001186,29.411764705882355
E01001187,76.1633428300095
E01001188,20.628844839371155
E01001189,17.77777777777778
E01001190,15.527950310559005
E01001191,4.029850746268656
E01001192,12.827400940228342
E01001193,8.322496749024708
E01001194,16.755793226381464
E01001195,20.130399348003262
E01001196,0.6896551724137931
E01001197,54.589371980676326
E01001198,24.693112805272
E01001199,16.818181818181817
E01001200,-20.563741191543883
E01001201,17.5
E01001202,61.702127659574465
E01001203,11.11111111111111
E01001204,52.320675105485236
E01001205,22.89156626506024
E01001206,
E01001207,12.060129825760164
E01001208,39.66480446927375
E01001209,4.100946372239748
E01001210,12.112676056338028
E01001211,-20.8
E01001212,32.544378698224854
E01001213,
E01001214,
E01001215,
E01001216,
E01001217,
E01001218,-1.4015071483907318
E01001219,-42.40837696335078
E01001220,
E01001221,-44.047619047619044
E01001222,13.975903614457833
E01001223,-15.30728476821192
E01001224,199.5121951219512
E01001225,25.666666666666664
E01001226,8.038740920096853
E01001227,-13.043478260869565
E01001228,8.426966292134832
E01001229,30.259067357512954
E01001230,-10.666666666666668
E01001231,113.23529411764706
E01001232,7.142857142857142
E01001233,49.0
E01001234,0.9433962264150944
E01001235,-12.285087719298247
E01001236,-16.546762589928058
E01001237,-9.440397350993377
E01001238,70.11916264090176
E01001239,-2.7777777777777777
E01001240,38.88888888888889
E01001241,22.18045112781955
E01001242,-49.53488372093023
E01001243,-6.417924528301887
E01001244,0.0
E01001245,17.15686274509804
E01001246,
E01001247,-0.7142857142857143
E01001248,
E01001249,37.565789473684205
E01001250,22.49975
E01001251,26.285714285714285
E01001252,18.35265700483092
E01001253,6.956521739130435
E01001254,11.244314375374634
E01001255,13.023952095808383
E01001257,-18.32
E01001258,26.82926829268293
E01001259,
E01001260,24.575
E01001261,-34.946236559139784
E01001262,-3.1746031746031744
E01001263,10.0
E01001264,67.82407407407408
E01001265,-8.692722371967655
E01001266,17.0
E01001267,21.625863151286882
E01001268,25.882352941176475
E01001269,12.418300653594772
E01001270,15.973741794310722
E01001271,26.744186046511626
E01001272,10.0
E01001273,95.36445863261505
E01001274,7.006369426751593
E01001275,-25.64625850340136
E01001276,-23.745173745173744
E01001277,-27.038626609442062
E01001278,264.66666666666663
E01001279,6.512141280353201
E01001280,-13.793103448275861
E01001281,-5.660377358490567
E01001282,23.40909090909091
E01001283,-15.789473684210526
E01001284,10.969779376288434
E01001285,14.213197969543149
E01001286,6.768817204301075
E01001287,
E01001288,29.176177536231883
E01001289,55.55555555555556
E01001290,38.54166666666667
E01001291,
E01001292,
E01001293,11.538461538461538
E01001294,
E01001295,
E01001296,12.195121951219512
E01001297,8.333333333333332
E01001298,-25.581395348837212
E01001299,18.242811501597444
E01001300,0.8797653958944283
E01001301,8.333333333333332
E01001302,62.62626262626263
E01001303,-2.3255813953488373
E01001304,16.74742268041237
E01001305,19.17989417989418
E01001306,10.915492957746478
E01001307,6.0
E01001308,58.092848180677535
E01001309,11.11111111111111
E01001310,-3.4267912772585665
E01001311,26.543209876543212
E01001312,30.917025274259046
E01001313,
E01001314,23.127740759724357
E01001315,
E01001316,
E01001317,-10.0
E01001318,
E01001319,17.436046511627907
E01001320,
E01001321,23.915737298636927
E01001322,7.197549770290965
E01001323,-7.396950875211744
E01001324,8.979591836734693
E01001325,-9.411764705882353
E01001326,-15.848527349228611
E01001327,42.76315789473684
E01001328,-20.232558139534884
E01001329,25.78125
E01001330,38.48987108655617
E01001331,
E01001332,
E01001333,
E01001334,
E01001335,-14.285714285714285
E01001336,
E01001337,28.796009849106635
E01001338,-14.582542694497153
E01001339,
E01001340,-27.5125
E01001341,63.87195121951219
E01001342,22.479721900347624
E01001343,21.420704845814978
E01001344,-4.40251572327044
E01001345,
E01001346,17.73790713084255
E01001347,
E01001348,-33.455882352941174
E01001349,
E01001350,-1.098901098901099
E01001351,1.3513513513513513
E01001352,130.41666666666666
E01001353,18.125
E01001354,9.090909090909092
E01001355,3.30188679245283
E01001356,
E01001357,-8.333333333333332
E01001358,0.0
E01001359,
E01001360,
E01001361,
E01001362,
E01001363,
E01001364,
E01001365,
E01001366,23.367198838896954
E01001367,
E01001368,
E01001369,
E01001370,
E01001371,13.650306748466257
E01001372,36.52173913043478
E01001373,74.35897435897436
E01001374,6.25
E01001375,21.951219512195124
E01001376,33.5
E01001377,38.81512605042017
E01001379,32.943568886629386
E01001380,1.1595361855257897
E01001381,-31.89102564102564
E01001382,29.411764705882355
E01001383,16.122766122766123
E01001384,0.8558542561880749
E01001385,28.72727272727273
E01001386,-7.242339832869081
E01001387,14.614614614614615
E01001388,-20.8
E01001389,33.48372093023256
E01001390,-12.08984375
E01001391,86.33540372670807
E01001392,20.32
E01001393,-11.5
E01001394,1.2413793103448276
E01001395,
E01001396,36.701337295690934
E01001397,38.801261829652994
E01001398,35.0
E01001399,15.734098517455763
E01001400,-0.8064516129032258
E01001401,22.5130890052356
E01001402,-17.1875
E01001403,35.22727272727273
E01001404,22.52252252252252
E01001405,16.083916083916083
E01001406,35.74821852731592
E01001407,11.547619047619047
E01001408,22.652582159624412
E01001409,-10.571428571428571
E01001410,-13.768115942028986
E01001411,13.821138211382115
E01001412,-17.086614173228345
E01001413,18.36283185840708
E01001414,57.57575757575758
E01001415,-30.76923076923077
E01001416,22.116350067842603
E01001417,22.35294117647059
E01001418,17.391304347826086
E01001419,-7.949790794979079
E01001420,8.035714285714286
E01001421,-22.02970297029703
E01001422,18.5
E01001423,10.0
E01001424,6.36182902584493
E01001425,12.215669755686605
E01001426,81.0
E01001427,
E01001428,9.523809523809524
E01001429,
E01001430,34.51327433628318
E01001431,72.20543806646525
E01001432,23.247232472324722
E01001433,-3.5046728971962615
E01001434,17.571059431524546
E01001435,
E01001436,13.125
E01001437,3.018867924528302
E01001438,28.87323943661972
E01001439,-14.929577464788732
E01001440,9.762202753441802
E01001441,14.838709677419354
E01001442,-16.666666666666664
E01001444,10.80332409972299
E01001445,-3.8834951456310676
E01001446,20.277563608326908
E01001447,
E01001448,15.555555555555555
E01001449,23.404255319148938
E01001450,31.32075471698113
E01001451,19.118522930315667
E01001452,-5.555555555555555
E01001453,9.826589595375722
E01001454,-7.525451227966344
E01001455,13.656387665198238
E01001456,32.91139240506329
E01001457,36.146153846153844
E01001458,-8.181818181818182
E01001459,17.452229299363058
E01001460,-0.3821138211382114
E01001461,92.3076923076923
E01001462,
E01001463,0.11848341232227488
E01001464,3.329506314580941
E01001465,20.12987012987013
E01001466,16.52542372881356
E01001467,18.13186813186813
E01001468,-4.999841666402777
E01001469,21.818181818181817
E01001470,26.916524701873932
E01001471,8.754208754208754
E01001472,6.329113924050633
E01001473,47.02702702702703
E01001474,-13.829787234042554
E01001475,29.00763358778626
E01001476,10.779220779220779
E01001477,-0.6711409395973155
E01001478,17.683109919571045
E01001479,
E01001480,32.87858117326057
E01001481,9.740259740259742
E01001482,14.906832298136646
E01001483,
E01001484,19.806094182825483
E01001485,24.397590361445783
E01001486,10.241820768136558
E01001487,14.347826086956522
E01001488,9.210526315789473
E01001489,14.499999999999998
E01001491,27.27272727272727
E01001492,5.091383812010443
E01001493,41.692789968652036
E01001494,11.954459203036052
E01001495,4.89060489060489
E01001496,10.181818181818182
E01001497,36.144578313253014
E01001498,40.28776978417266
E01001499,14.035087719298245
E01001500,8.571428571428571
E01001501,15.771812080536913
E01001502,
E01001503,30.881617647058825
E01001504,
E01001505,23.795620437956206
E01001506,
E01001507,-7.2727272727272725
E01001508,-41.04105251096365
E01001509,113.33333333333333
E01001510,
E01001511,12.380952380952381
E01001512,30.0
E01001513,7.328244274809161
E01001514,10.416666666666668
E01001515,87.63326226012794
E01001516,
E01001517,48.55072463768116
E01001518,36.11111111111111
E01001519,0.06756756756756757
E01001520,-6.639004149377594
E01001521,31.643192488262912
E01001522,-8.292682926829269
E01001523,-13.708086785009863
E01001524,19.305019305019304
E01001525,-2.336448598130841
E01001526,87.42442563482467
E01001527,39.30232558139535
E01001528,-11.11111111111111
E01001529,18.939393939393938
E01001530,0.4784688995215311
E01001531,15.0
E01001532,11.675675675675675
E01001533,24.730520480443484
E01001534,36.38211382113821
E01001535,13.9784229390681
E01001536,19.047619047619047
E01001537,-10.714285714285714
E01001538,15.151515151515152
E01001539,12.087912087912088
E01001540,14.374034003091191
E01001541,21.11111111111111
E01001542,11.846153846153847
E01001543,2.4663677130044843
E01001544,-1.7167381974248928
E01001545,69.11
E01001546,76.69902912621359
E01001547,37.142857142857146
E01001548,5.442622950819672
E01001549,14.473684210526317
E01001550,19.45945945945946
E01001551,15.30398322851153
E01001552,25.333333333333336
E01001553,11.572327044025158
E01001554,
E01001555,-1.36986301369863
E01001556,18.13186813186813
E01001557,
E01001558,10.0
E01001559,45.39306846999155
E01001560,
E01001562,38.368580060422964
E01001563,40.67278287461774
E01001564,21.323529411764707
E01001565,123.09552599758162
E01001566,102.32911392405065
E01001567,15.664556962025317
E01001568,20.243902439024392
E01001569,59.78666666666667
E01001570,6.0
E01001571,12.987012987012985
E01001572,15.641711229946523
E01001573,25.597269624573375
E01001574,-27.419354838709676
E01001575,21.077910447761194
E01001576,18.89763779527559
E01001577,18.095238095238095
E01001578,1.669195751138088
E01001579,21.875
E01001580,13.023923444976077
E01001581,116.91176470588236
E01001582,-33.49787467434526
E01001583,-10.210526315789474
E01001584,23.829953198127924
E01001585,-10.76923076923077
E01001586,7.278911564625851
E01001587,20.851063829787233
E01001588,-24.0
E01001589,37.1571072319202
E01001590,40.825753120227255
E01001591,-2.2058823529411766
E01001592,34.25414364640884
E01001593,1.7391304347826086
E01001594,-14.637681159420291
E01001595,18.137254901960784
E01001596,17.475728155339805
E01001597,71.81818181818181
E01001598,18.16326530612245
E01001599,27.63596004439512
E01001600,-5.075445816186557
E01001601,43.97590361445783
E01001602,50.74626865671642
E01001603,17.647058823529413
E01001604,26.609442060085836
E01001605,23.618090452261306
E01001606,30.73394495412844
E01001607,6.942131979695432
E01001608,-15.675675675675677
E01001609,22.14765100671141
E01001610,20.481927710843372
E01001611,17.749699157641395
E01001613,-1.4629605000664982
E01001614,21.641791044776117
E01001615,-5.47945205479452
E01001617,-3.75
E01001618,5.272392315115361
E01001619,10.0
E01001620,23.364485981308412
E01001621,87.26937269372694
E01001623,20.253164556962027
E01001624,10.323383084577115
E01001625,15.753424657534246
E01001629,14.814814814814813
E01001631,
E01001632,25.37313432835821
E01001633,0.0
E01001634,
E01001635,9.615384615384617
E01001636,27.17536813922356
E01001637,-2.6843795620437954
E01001638,
E01001640,35.13513513513514
E01001641,29.22448979591837
E01001642,-8.47457627118644
E01001644,0.5681818181818182
E01001645,10.0
E01001646,-0.8264462809917356
E01001647,-10.852713178294573
E01001648,-11.32183908045977
E01001649,30.0
E01001650,22.641509433962266
E01001651,30.8562197092084
E01001652,44.0
E01001653,17.41472172351885
E01001654,61.18421052631579
E01001655,17.95774647887324
E01001656,37.391304347826086
E01001657,-4.1227229146692235
E01001658,8.571285714285715
E01001659,35.811423390752495
E01001660,17.763157894736842
E01001661,
E01001662,32.16952224763713
E01001664,28.04878048780488
E01001665,55.8641975308642
E01001666,-7.2573383756528
E01001667,3.619909502262444
E01001668,11.016042780748663
E01001669,25.984251968503933
E01001671,15.942028985507244
E01001672,19.322555812163202
E01001673,20.333333333333332
E01001674,15.277777777777779
E01001675,
E01001676,10.129870129870131
E01001677,18.015267175572518
E01001678,23.032904148783977
E01001679,17.307692307692307
E01001680,22.105263157894736
E01001681,10.638297872340425
E01001682,30.89005235602094
E01001683,2.941176470588235
E01001684,14.196913580246914
E01001685,20.714285714285715
E01001686,16.216216216216218
E01001687,
E01001688,30.70539419087137
E01001690,
E01001692,
E01001693,
E01001694,55.74468085106383
E01001695,
E01001696,3.614457831325301
E01001697,-3.4722222222222223
E01001698,
E01001699,-43.604651162790695
E01001700,48.4375
E01001701,-13.566739606126916
E01001702,
E01001703,
E01001704,12.0
E01001705,
E01001706,
E01001708,80.32786885245902
E01001709,
E01001710,
E01001711,-2.941176470588235
E01001712,
E01001713,
E01001714,14.000000000000002
E01001715,-3.906006847183318
E01001716,6.87960687960688
E01001717,82.51928020565553
E01001718,18.54185418541854
E01001719,-10.833333333333334
E01001720,1.8010963194988252
E01001722,39.86849970113568
E01001723,43.414414414414416
E01001724,13.356164383561644
E01001725,
E01001726,
E01001727,-31.798806479113384
E01001728,
E01001729,-4.358974358974359
E01001730,-23.549107142857142
E01001731,31.69642857142857
E01001732,15.723270440251572
E01001733,-17.456579334707094
E01001734,27.5561797752809
E01001735,11.11111111111111
E01001736,4.534973097617217
E01001737,-1.0869565217391304
E01001738,4.089219330855019
E01001739,52.92096219931272
E01001740,
E01001741,26.700507614213198
E01001742,4.260651629072681
E01001744,32.92788879235447
E01001745,-21.36
E01001746,
E01001747,-11.76470588235294
E01001748,11.926605504587156
E01001749,-12.198581560283687
E01001750,-13.385826771653544
E01001751,-12.76595744680851
E01001752,8.333333333333332
E01001753,
E01001754,5.213813219438512
E01001755,0.42780748663101603
E01001756,11.85925925925926
E01001757,
E01001758,10.625
E01001759,-1.8691588785046727
E01001760,1.3636363636363635
E01001761,3.314917127071823
E01001762,1.694915254237288
E01001763,26.513158922295975
E01001764,4.913294797687861
E01001765,
E01001767,16.19047619047619
E01001768,56.07894736842105
E01001769,-18.26086956521739
E01001770,4.545454545454546
E01001772,-6.813627254509018
E01001773,6.2
E01001774,-5.208333333333334
E01001775,-10.784313725490197
E01001776,
E01001777,-24.03846153846154
E01001779,39.285714285714285
E01001780,13.043478260869565
E01001781,
E01001782,-9.523809523809524
E01001783,
E01001784,-16.304347826086957
E01001785,12.202380952380953
E01001786,-21.999219992199922
E01001787,-19.315403422982886
E01001788,
E01001789,100.8
E01001790,
E01001791,30.88235294117647
E01001792,46.47047244094488
E01001793,5.263157894736842
E01001794,23.36923076923077
E01001795,53.02695536897923
E01001796,-14.330218068535824
E01001798,
E01001799,
E01001800,
E01001801,6.21301775147929
E01001802,68.28793774319067
E01001803,22.171945701357465
E01001804,
E01001805,77.10280373831776
E01001806,13.441951219512195
E01001807,12.647058823529411
E01001808,
E01001809,
E01001811,
E01001812,
E01001813,
E01001814,126.66666666666666
E01001815,22.22222222222222
E01001816,-3.1578947368421053
E01001819,170.37037037037038
E01001820,28.790860215053765
E01001821,
E01001822,
E01001823,
E01001824,
E01001825,
E01001826,
E01001827,-22.434782608695652
E01001828,
E01001829,28.735632183908045
E01001830,7.954545454545454
E01001831,45.54203722212157
E01001832,-30.345245305875228
E01001833,22.439999999999998
E01001834,-1.282051282051282
E01001835,21.693121693121693
E01001836,14.160700079554495
E01001837,-19.154929577464788
E01001838,-1.1494252873563218
E01001839,12.131147540983607
E01001840,
E01001841,60.59537798668233
E01001842,20.833333333333336
E01001843,75.0392464678179
E01001844,-8.45272206303725
E01001845,
E01001846,
E01001847,12.033195020746888
E01001848,48.888888888888886
E01001849,80.28169014084507
E01001850,
E01001851,41.37931034482759
E01001852,-2.980392156862745
E01001853,0.8130081300813009
E01001854,-2.293577981651376
E01001855,-3.5309543879366863
E01001856,
E01001857,48.3433734939759
E01001858,32.6829268292683
E01001859,-5.530386740331491
E01001860,-1.4168377823408624
E01001861,-11.016949152542372
E01001862,15.931372549019606
E01001863,-23.46938775510204
E01001864,-31.952662721893493
E01001865,28.210526315789476
E01001866,3.5294117647058822
E01001867,-36.666666666666664
E01001868,
E01001869,-0.7692307692307693
E01001870,0.45871559633027525
E01001871,-0.17475728155339806
E01001872,3.056768558951965
E01001873,9.375
E01001874,
E01001875,11.607142857142858
E01001876,
E01001877,72.56705882352941
E01001878,
E01001879,15.384615384615385
E01001880,11.864406779661017
E01001881,106.83367805613008
E01001882,15.193026151930262
E01001883,28.4030881755384
E01001884,-11.11111111111111
E01001885,
E01001886,-16.78370786516854
E01001887,17.647058823529413
E01001888,16.402116402116402
E01001889,17.36842105263158
E01001890,-39.49664429530201
E01001891,-5.263157894736842
E01001892,40.08097165991903
E01001893,-45.83333333333333
E01001894,-1.375059269796112
E01001895,46.6933867735471
E01001896,-21.515151515151516
E01001897,2.5466893039049237
E01001898,-28.73153629518938
E01001899,-9.523809523809524
E01001900,
E01001901,13.924050632911392
E01001902,13.167259786476867
E01001903,56.69291338582677
E01001904,-8.517350157728707
E01001905,10.457516339869281
E01001906,13.0
E01001907,75.32467532467533
E01001908,34.07304669440592
E01001909,-12.711864406779661
E01001910,0.0
E01001911,
E01001912,
E01001913,5.691056910569105
E01001914,-10.008912655971479
E01001915,40.5672009864365
E01001916,-16.52173913043478
E01001917,-11.566265060240964
E01001918,7.59493670886076
E01001919,-26.73076923076923
E01001920,0.4016064257028112
E01001921,20.058823529411764
E01001922,-13.443830570902392
E01001923,60.909090909090914
E01001924,39.411764705882355
E01001925,84.61538461538461
E01001926,118.40873634945397
E01001927,54.76035874439462
E01001928,38.97550111358575
E01001929,32.58426966292135
E01001930,-66.48535564853556
E01001931,-39.49579831932773
E01001932,37.17948717948718
E01001933,-0.25316455696202533
E01001934,10.869565217391305
E01001935,9.292714285714286
E01001937,6.666666666666667
E01001938,19.083969465648856
E01001939,-51.04477611940299
E01001940,5.9405940594059405
E01001941,17.37704918032787
E01001942,19.742592053727083
E01001943,-7.756563245823389
E01001944,
E01001945,-5.194743632950411
E01001946,-5.392156862745098
E01001947,
E01001948,37.336956521739125
E01001949,-8.958142528280403
E01001950,13.861386138613863
E01001951,-46.58753709198813
E01001952,7.758620689655173
E01001953,33.98692810457516
E01001954,9.333333333333334
E01001955,-7.151819322459223
E01001956,
E01001957,
E01001958,
E01001959,-3.910614525139665
E01001960,12.068965517241379
E01001961,
E01001962,3.194760058815666
E01001963,2.9535864978902953
E01001964,20.17816623245651
E01001965,0.2717391304347826
E01001966,23.076923076923077
E01001967,16.72
E01001968,58.75
E01001969,28.947368421052634
E01001970,48.10126582278481
E01001971,-32.563710787919945
E01001972,3.827751196172249
E01001973,93.66197183098592
E01001974,33.17307692307692
E01001975,1.7751479289940828
E01001976,11.336842105263157
E01001977,
E01001978,-33.0
E01001979,21.85185185185185
E01001980,10.101549973276324
E01001981,14.941060903732808
E01001982,12.162162162162163
E01001983,24.593301435406698
E01001984,29.292929292929294
E01001985,-25.879120879120883
E01001986,-14.571428571428571
E01001987,135.8974358974359
E01001988,-13.427230046948358
E01001989,5.785123966942149
E01001990,13.793103448275861
E01001991,0.7604562737642585
E01001992,47.699757869249396
E01001993,66.73913043478261
E01001994,171.42857142857142
E01001995,-5.0256410256410255
E01001996,141.1764705882353
E01001997,-24.97793468667255
E01001998,25.254582484725052
E01001999,-29.82456140350877
E01002000,7.644991212653779
E01002001,-23.323170731707318
E01002002,-3.304347826086956
E01002003,-10.162469812169991
E01002004,26.961483594864475
E01002005,4.333868378812198
E01002006,-9.191919191919192
E01002007,35.0
E01002008,46.03174603174603
E01002009,58.011049723756905
E01002010,-47.35954108317868
E01002011,8.633093525179856
E01002013,13.881278538812786
E01002014,-7.723577235772358
E01002015,-3.5794183445190155
E01002016,42.42424242424242
E01002017,7.252747252747254
E01002018,26.000252000504
E01002019,0.0
E01002020,-42.49180327868852
E01002021,68.30601092896174
E01002022,-15.21064935064935
E01002023,-8.437826541274818
E01002024,0.9991921005385996
E01002025,143.75
E01002026,
E01002027,9.565217391304348
E01002028,18.8212927756654
E01002029,
E01002030,-2.813299232736573
E01002031,18.857142857142858
E01002032,33.29283110571081
E01002033,14.427860696517413
E01002034,
E01002036,6.769230769230769
E01002037,
E01002038,
E01002039,
E01002040,13.744588744588745
E01002041,100.95693779904306
E01002042,-7.6923076923076925
E01002043,59.72222222222222
E01002044,63.33333333333333
E01002045,9.793814432989691
E01002046,29.565217391304348
E01002047,12.5
E01002048,23.0
E01002049,-21.95718654434251
E01002050,-5.0
E01002051,
E01002052,
E01002053,
E01002054,40.36259541984733
E01002055,
E01002056,6.82095006090134
E01002057,
E01002058,57.99999999999999
E01002059,-29.6875
E01002060,0.36231884057971014
E01002061,16.0
E01002062,1.8957345971563981
E01002063,10.828648648648649
E01002064,8.500217000434
E01002065,-0.8524590163934427
E01002066,15.944540727902945
E01002067,3.0663856691253955
E01002068,-17.999835999671998
E01002069,-3.35195530726257
E01002070,2.4390243902439024
E01002071,
E01002072,
E01002073,-8.333333333333332
E01002074,5.970149253731343
E01002075,21.25
E01002076,10.989010989010989
E01002077,24.78134110787172
E01002078,-6.017579445571332
E01002079,9.820485744456176
E01002080,26.71957671957672
E01002081,
E01002082,
E01002083,51.8348623853211
E01002084,-5.961538461538462
E01002085,19.520174482006546
E01002086,-2.2913256955810146
E01002087,45.23560209424084
E01002088,-5.603864734299517
E01002089,
E01002090,
E01002091,14.37125748502994
E01002092,-5.2
E01002093,
E01002094,14.19753086419753
E01002095,
E01002096,
E01002097,5.142857142857142
E01002098,17.290748898678416
E01002099,
E01002100,51.85185185185185
E01002101,18.654822335025383
E01002102,19.45564516129032
E01002103,10.909090909090908
E01002104,-1.4373716632443532
E01002105,4.761904761904762
E01002106,5.381165919282512
E01002107,8.641975308641975
E01002108,24.347826086956523
E01002109,0.6590819672131147
E01002110,12.686567164179104
E01002111,16.995305164319248
E01002112,-14.731226918342225
E01002113,76.84473693885805
E01002114,14.157303370786517
E01002115,19.368852459016395
E01002116,-39.64497041420118
E01002117,0.9732360097323601
E01002118,23.871189024390244
E01002119,3.5211267605633805
E01002120,
E01002121,14.51923076923077
E01002122,26.519337016574585
E01002123,
E01002124,
E01002125,5.357142857142857
E01002126,1.8633540372670807
E01002127,-13.225335972497135
E01002128,21.052631578947366
E01002129,6.195279044088953
E01002130,-19.625
E01002131,4.234527687296417
E01002132,0.6111111111111112
E01002133,
E01002134,29.8932384341637
E01002135,-44.086021505376344
E01002136,-0.18148820326678766
E01002137,19.11764705882353
E01002138,23.01149425287356
E01002139,
E01002140,10.35175879396985
E01002141,16.435643564356436
E01002142,26.0
E01002143,26.027397260273972
E01002144,4.318936877076411
E01002145,22.417355371900825
E01002146,6.214689265536723
E01002147,70.84639498432603
E01002148,2.941176470588235
E01002149,19.607843137254903
E01002150,-6.367041198501873
E01002151,
E01002152,-7.971014492753622
E01002153,3.125
E01002154,16.80069550097805
E01002155,18.008474576271187
E01002156,13.027522935779817
E01002157,7.555555555555555
E01002158,23.71425
E01002159,13.958333333333334
E01002160,6.944444444444445
E01002161,14.878048780487804
E01002162,39.53488372093023
E01002163,14.074074074074074
E01002164,78.28418230563003
E01002165,
E01002166,
E01002167,
E01002168,
E01002169,
E01002170,7.793345008756567
E01002171,-6.25
E01002172,25.0
E01002173,19.736311045338358
E01002174,26.638655462184875
E01002175,7.818930041152264
E01002176,17.842323651452283
E01002177,3.3100541344683667
E01002178,13.835376532399298
E01002179,
E01002180,5.704697986577181
E01002181,33.731343283582085
E01002182,14.942528735632186
E01002183,16.718426501035196
E01002184,47.05882352941176
E01002185,38.767605633802816
E01002186,16.161616161616163
E01002187,129.46708463949844
E01002188,41.06382978723404
E01002189,-20.967741935483872
E01002190,41.37931034482759
E01002191,23.0
E01002192,8.111952772146946
E01002193,18.37121212121212
E01002194,16.480446927374302
E01002195,7.751937984496124
E01002196,20.075757575757574
E01002197,16.037735849056602
E01002198,
E01002199,12.46485473289597
E01002200,10.10989010989011
E01002201,
E01002202,20.8955223880597
E01002203,23.49397590361446
E01002204,
E01002206,5.55023923444976
E01002207,18.27956989247312
E01002208,32.01930812550282
E01002209,4.443886517700226
E01002210,26.108374384236456
E01002211,
E01002212,-6.976744186046512
E01002213,39.50381679389313
E01002214,36.25
E01002215,15.031645569620252
E01002216,1.440329218106996
E01002217,3.871391076115486
E01002218,10.0
E01002219,21.951219512195124
E01002220,
E01002221,29.316091954022987
E01002222,23.4375
E01002223,7.731958762886598
E01002224,34.13173652694611
E01002225,0.0
E01002226,5.2521008403361344
E01002227,27.472527472527474
E01002228,-11.011904761904761
E01002229,1.9047619047619049
E01002230,14.817813765182187
E01002231,18.27956989247312
E01002232,21.38728323699422
E01002233,-6.516338620294286
E01002234,22.085889570552148
E01002235,15.529411764705884
E01002236,24.490066225165563
E01002237,-6.869220607661823
E01002238,13.061224489795919
E01002239,8.53273137697517
E01002240,1.647058823529412
E01002241,21.649484536082475
E01002242,21.21212121212121
E01002243,0.0
E01002244,22.092222986923606
E01002245,20.85848423876593
E01002246,24.428571428571427
E01002247,18.923076923076923
E01002248,26.47058823529412
E01002249,13.48122866894198
E01002250,28.698224852071007
E01002251,
E01002252,30.218068535825545
E01002253,1.150943396226415
E01002254,21.49532710280374
E01002255,14.039735099337749
E01002256,13.647058823529413
E01002257,87.17948717948718
E01002258,-15.91549295774648
E01002259,25.161290322580644
E01002260,31.215469613259668
E01002261,22.550335570469798
E01002262,19.080779944289695
E01002263,10.256410256410255
E01002264,37.00934579439252
E01002265,33.88804841149773
E01002266,29.577464788732392
E01002267,22.09737827715356
E01002268,21.59090909090909
E01002269,32.75180878552972
E01002270,-13.357400722021662
E01002271,15.384615384615385
E01002272,15.846994535519126
E01002273,21.5311004784689
E01002274,18.846153846153847
E01002275,73.94966386554623
E01002276,33.07086614173229
E01002277,37.422360248447205
E01002278,30.64516129032258
E01002279,35.657686212361334
E01002280,23.636363636363637
E01002281,18.695652173913043
E01002282,
E01002283,21.66172106824926
E01002284,23.225806451612904
E01002285,34.457228915662654
E01002286,5.994350282485876
E01002287,20.382165605095544
E01002288,-5.052631578947368
E01002289,31.692307692307693
E01002290,20.77294685990338
E01002291,6.25
E01002292,53.84615384615385
E01002293,-0.7575757575757576
E01002294,26.011560693641616
E01002295,19.047619047619047
E01002296,18.421052631578945
E01002297,19.838709677419356
E01002298,17.2680412371134
E01002299,11.748272312895162
E01002300,14.499999999999998
E01002301,23.626373626373624
E01002302,28.904109589041095
E01002303,-7.270029673590504
E01002304,20.422535211267608
E01002305,22.285714285714285
E01002306,20.82018927444795
E01002307,27.84090909090909
E01002308,29.54530303030303
E01002309,33.134328358208954
E01002310,18.0327868852459
E01002311,20.34383954154728
E01002312,36.87600644122383
E01002313,18.11023622047244
E01002314,24.786324786324787
E01002315,29.351535836177472
E01002316,17.874396135265698
E01002317,26.701570680628272
E01002318,18.91891891891892
E01002319,29.705882352941178
E01002320,22.249388753056234
E01002321,33.68283093053736
E01002322,8.275862068965518
E01002323,16.449704142011832
E01002324,21.6
E01002325,44.03973509933775
E01002326,29.05109489051095
E01002327,29.361702127659573
E01002328,18.70967741935484
E01002329,39.07967032967033
E01002330,17.231638418079097
E01002331,27.536231884057973
E01002332,36.054421768707485
E01002333,24.11111111111111
E01002334,30.107526881720432
E01002335,16.666666666666664
E01002336,30.128205128205128
E01002337,35.409614082599866
E01002338,32.432432432432435
E01002339,28.891050583657584
E01002340,33.97435897435898
E01002341,25.0
E01002342,23.26656394453005
E01002343,42.07650273224044
E01002344,34.84848484848485
E01002345,7.173913043478261
E01002346,32.74478330658106
E01002347,26.08695652173913
E01002348,28.767123287671232
