LSOA11CD,average_price,airbnb_density,Price_Change,People per Sq Km,Income Score (rate),hotel_density,tourist_attraction_density,AvPTAI2015,Cluster
E01003882,-0.20418236243032886,-0.3064500713392164,44.545815152717175,9347.62348555452,0.035,-0.1501929903248339,-0.09186933123590706,16.6946,1
E01003883,0.14013683820281134,-0.2416059779842969,11.304347826086955,10652.0605112154,0.043,-0.1501929903248339,-0.09186933123590706,9.50809,1
E01003884,-0.1416004707336898,-0.45919651448505383,79.11764705882352,6447.36842105263,0.044,-0.1501929903248339,-0.09186933123590706,10.1512,1
E01003885,0.2579542583035301,-0.4807234168027575,-30.92105263157895,3494.1953107216,0.043,-0.1501929903248339,-0.09186933123590706,9.96644,1
E01003886,0.07099060229631785,-0.3747846371696527,-13.159652638610556,8379.69741337238,0.027,-0.1501929903248339,-0.09186933123590706,10.9734,1
E01003887,-0.01489708727133759,-0.42250754128498746,-10.278581765557163,8025.19118308592,0.026,0.6154413938512422,-0.09186933123590706,11.9381,1
E01003888,0.10996936594987033,-0.5321072532500198,29.495718363463368,2613.46444780635,0.115,-0.1501929903248339,-0.09186933123590706,4.75512,1
E01003889,0.18574273839707808,-0.5629929494394212,-7.118644067796611,660.944545526462,0.017,-0.1501929903248339,-0.09186933123590706,2.32395,1
E01003890,-0.12591935891904232,-0.4594622207892658,11.384615384615383,7796.84601113173,0.045,-0.1501929903248339,-0.09186933123590706,5.62006,1
E01003891,-0.058490578116057755,-0.49194806699041455,39.69335604770017,5981.58500493259,0.029,-0.1501929903248339,-0.09186933123590706,6.25637,1
E01003892,0.3113698273666978,-0.31425083529971337,22.994652406417117,5285.43783260764,0.022,-0.1501929903248339,-0.09186933123590706,8.13706,1
E01003893,0.40849293172414675,-0.2777558346110726,4.005200260013001,7824.6902248738,0.037,-0.1501929903248339,-0.09186933123590706,12.1823,1
E01003894,0.2793253735480642,-0.18593642681136768,8.15450643776824,10379.2895845876,0.032,-0.1501929903248339,-0.09186933123590706,14.35,1
E01003895,0.2915118375868757,-0.4107984386567944,4.661389621811785,3987.49720919848,0.051,-0.1501929903248339,-0.09186933123590706,10.5819,1
E01003896,0.2527794914046964,-0.3981696632872757,-5.612244897959184,6594.64688810061,0.033,-0.1501929903248339,-0.09186933123590706,19.8683,1
E01003897,-0.07148349933390873,-0.3455827331477622,1.680672268907563,9725.47025927809,0.057,0.2709109449078875,-0.09186933123590706,21.7385,1
E01003898,-0.27881019911185617,-0.4595721218327753,32.021857923497265,9192.92426755113,0.065,-0.1501929903248339,-0.09186933123590706,11.1942,1
E01003899,-0.1889574284139256,-0.3343195932314526,17.105368216538473,8853.73134328358,0.038,-0.1501929903248339,-0.09186933123590706,8.2658,1
E01003900,-0.22471036335132202,-0.5240721157925287,29.527559055118108,2105.68777732957,0.145,-0.0401739065550907,-0.09186933123590706,7.3949,2
E01003901,1.5111887145301637,-0.5147558736415319,17.092337917485263,6164.82340349625,0.035,-0.1501929903248339,-0.09186933123590706,1.69309,1
E01003902,-0.6669177165243834,-0.546769897771793,26.611312445525027,8148.14814814815,0.038,-0.1501929903248339,-0.09186933123590706,7.08943,1
E01003903,-0.6669177165243834,-0.5607126931575641,15.450643776824036,2438.19894055327,0.076,-0.1501929903248339,-0.09186933123590706,5.39507,1
E01003904,-0.6669177165243834,-0.5068194259058436,26.36363636363636,6930.07860984692,0.075,-0.1501929903248339,-0.09186933123590706,5.06126,1
E01003905,-0.07887602347509964,-0.4429491372200925,27.368421052631582,3807.4398249453,0.063,-0.1501929903248339,-0.09186933123590706,5.18296,1
E01003906,0.2654811919745609,-0.3784873173285086,13.5,8252.52040326452,0.084,-0.1501929903248339,-0.09186933123590706,7.87389,1
E01003907,-0.15767361034370367,-0.45606831426357636,-3.8817005545286505,7309.30427493713,0.141,-0.1501929903248339,-0.09186933123590706,2.00928,2
E01003908,-0.02430575436012613,-0.39083256358688584,0.9259259259259258,6108.25625214114,0.043,-0.1501929903248339,-0.09186933123590706,6.12218,1
E01003909,0.010506313868391497,-0.4264988632610496,21.32575757575757,7345.92892487629,0.054,-0.1501929903248339,-0.09186933123590706,7.82695,1
E01003910,-0.3526682357588462,-0.4478542363603259,7.758620689655173,5775.97840755736,0.036,-0.1501929903248339,-0.09186933123590706,4.11358,1
E01003911,-0.18425309486953131,0.3530129960121387,-7.346938775510205,16871.6577540107,0.213,-0.1501929903248339,-0.09186933123590706,14.285,3
E01003912,-0.19021191735909745,-0.2706062950905573,14.496376811594203,19657.7017114914,0.286,-0.1501929903248339,-0.09186933123590706,13.4737,3
E01003913,-0.1140745191019068,0.5699644755553752,-30.55555555555556,8283.77230246389,0.118,0.5562721303983315,-0.09186933123590706,25.1306,3
E01003914,0.12912272395204707,0.14341393247637968,2.0114942528735638,14711.5384615385,0.137,-0.1501929903248339,-0.09186933123590706,13.8509,3
E01003915,-0.1620839230415733,0.42412332647655204,-10.726315789473684,19332.6488706365,0.19,-0.1501929903248339,-0.09186933123590706,7.36537,3
E01003916,0.08868785705856294,0.5631763914952101,18.471337579617835,14797.8793903247,0.165,-0.1501929903248339,-0.09186933123590706,7.25009,3
E01003917,0.008938202686926697,0.7444054903319425,6.666666666666667,16690.5829596413,0.215,-0.1501929903248339,-0.09186933123590706,12.0831,3
E01003918,-0.08690106305083097,0.6801248011691433,-19.587628865979383,16463.133640553,0.239,-0.1501929903248339,-0.09186933123590706,18.7464,3
E01003919,-0.14448909659428294,0.6030761305932978,6.382978723404255,12264.5290581162,0.109,-0.1501929903248339,-0.09186933123590706,20.7302,3
E01003920,-0.03692904937091744,0.1727944187032678,-12.605775985923962,22082.8538550058,0.237,-0.1501929903248339,-0.09186933123590706,21.9918,3
E01003921,-0.08848922680494879,0.7483826110709704,-23.423423423423426,15825.6496227997,0.19,-0.1501929903248339,-0.09186933123590706,33.812,3
E01003922,-0.06882585635753005,0.5736871331488556,0.641025641025641,15638.0677721702,0.204,-0.1501929903248339,-0.09186933123590706,27.1055,3
E01003923,-0.0953411908804796,0.6776744003698958,-27.39844425237684,14894.6925021062,0.172,-0.1501929903248339,-0.09186933123590706,19.9945,3
E01003924,-0.12292569211806416,0.3504466882664146,14.496376811594203,25207.5471698113,0.206,0.8961523892737613,-0.09186933123590706,23.2131,3
E01003925,0.0514340157046216,0.3504893595279043,25.384615384615383,22086.1678004535,0.21,-0.1501929903248339,-0.09186933123590706,16.701,3
E01003926,-0.2491140936128673,0.344914594916284,12.554112554112551,12420.5607476636,0.225,-0.1501929903248339,-0.09186933123590706,15.3548,3
E01003927,0.7609078261677955,1.0432526804023463,-17.962102306981997,13123.4524230633,0.087,0.7174522251362258,-0.09186933123590706,79.5195,0
E01003929,0.7359715686387684,1.006070083741966,-23.33333333333333,10447.7611940299,0.123,0.550064162593992,1.7047567166512303,92.32,0
E01003930,0.3971017240702207,1.152860112020764,-38.983050847457626,18012.9990714949,0.116,-0.1501929903248339,-0.09186933123590706,98.7026,0
E01003932,0.05081389901013329,1.6640501792517182,5.555555555555555,12714.6361406378,0.248,0.5209471320658587,-0.09186933123590706,78.2513,0
E01003933,0.36533067145432935,0.6565274209223724,7.400193961544319,8733.03167420814,0.155,-0.1501929903248339,-0.09186933123590706,63.6931,3
E01003934,0.4052783038021438,0.4174360726451886,-22.488839285714285,9468.98895497026,0.118,1.6218329806102187,1.7266924615633554,75.8419,0
E01003935,0.7661398894367212,0.1201544919941346,14.496376811594203,9530.58321479374,0.153,1.0277436066377448,5.952507962742866,71.412,0
E01003936,25.136979018950775,0.39288866961767865,1.851851851851852,36857.7494692144,0.02,0.706338342578046,-0.09186933123590706,55.6753,0
E01003937,-0.07003757863411648,1.6340529598683153,12.225705329153604,15510.4166666667,0.077,0.7503160615373851,-0.09186933123590706,76.3364,0
E01003938,0.20158527342158247,1.8701877409832106,-8.791208791208792,19494.8186528497,0.23,-0.1501929903248339,-0.09186933123590706,63.9147,3
E01003939,0.2840494731997879,1.3118658401363708,14.818266542404473,12926.1920313521,0.116,0.3913762029041033,-0.09186933123590706,89.4512,0
E01003940,0.065076582983365,1.3744030791893245,9.433962264150944,25147.0588235294,0.276,-0.1501929903248339,-0.09186933123590706,31.057,3
E01003941,0.06792330789740873,2.124979829109749,7.758620689655173,22670.9401709402,0.106,0.7098465164674819,-0.09186933123590706,19.919,3
E01003942,0.5387357661389481,0.4459302710958947,14.496376811594203,13081.4441645676,0.21,-0.1501929903248339,-0.09186933123590706,30.0469,3
E01003943,-0.07269582058344444,3.521854756222349,14.496376811594203,18533.7726523888,0.261,-0.1501929903248339,-0.09186933123590706,65.1941,0
E01003945,-0.29762753328943325,-0.4903822276861857,-24.26356589147287,2142.2604129371,0.078,-0.1501929903248339,-0.09186933123590706,6.43321,1
E01003946,-0.23505989714898942,-0.4055206463340503,51.04166666666666,4061.13537117904,0.088,-0.1501929903248339,-0.09186933123590706,8.85067,1
E01003947,-0.24164596411114136,-0.19468070330019088,14.496376811594203,10930.5654974946,0.304,-0.1501929903248339,-0.09186933123590706,8.84743,3
E01003948,-0.08475644040559248,-0.27045048381340375,12.181818181818182,6467.28971962617,0.102,-0.1501929903248339,-0.09186933123590706,15.3887,1
E01003949,0.7601557004427492,-0.16431246517081805,13.613550815558344,9092.91061206517,0.102,-0.1501929903248339,-0.09186933123590706,9.00387,1
E01003950,0.2210252399800351,-0.4078335843661949,9.0,7961.60130718954,0.189,-0.1501929903248339,-0.09186933123590706,8.68232,2
E01003951,0.1045929847562769,-0.5306740923979473,44.12955465587044,1467.69928220627,0.066,-0.1501929903248339,-0.09186933123590706,4.94678,1
E01003952,-0.23694163056674708,-0.1687706697305277,45.89041095890411,13550.340651022,0.092,-0.1501929903248339,-0.09186933123590706,16.5506,1
E01003953,0.4085653060863682,-0.07434936381654408,39.34782608695652,10577.2076961026,0.096,-0.1501929903248339,-0.09186933123590706,17.4577,1
E01003954,0.1983436318195628,0.1468521981488205,-3.317219536589432,16379.821958457,0.095,-0.1501929903248339,-0.09186933123590706,12.4087,3
E01003955,-0.1747268194421329,0.15148269675845538,6.61625708884688,14548.0631276901,0.107,-0.1501929903248339,-0.09186933123590706,11.1178,3
E01003956,-0.01066318708138272,0.047389511513129534,-6.7,15774.8917748918,0.077,-0.1501929903248339,-0.09186933123590706,11.4817,1
E01003957,-0.09675249094379786,0.12386228841158568,8.403361344537815,10805.6872037915,0.092,-0.1501929903248339,-0.09186933123590706,9.48494,1
E01003958,0.3122557083588241,-0.17332734921550255,20.851063829787236,12534.5911949686,0.098,-0.1501929903248339,-0.09186933123590706,11.488,1
E01003960,0.28379869071304614,1.1152393937779,6.459948320413436,15864.2462509866,0.145,-0.1501929903248339,-0.09186933123590706,32.6668,3
E01003961,-0.16077419381614533,0.3935096738123587,8.450704225352112,17497.9149291076,0.251,-0.1501929903248339,-0.09186933123590706,21.5532,3
E01003963,-0.2704096034968664,0.16472878078458994,10.260336906584993,27760.9427609428,0.278,-0.1501929903248339,-0.09186933123590706,27.8448,3
E01003964,0.10647471817403463,-0.19397982025672544,27.81818181818182,5316.94112339274,0.191,-0.1501929903248339,-0.09186933123590706,12.6048,2
E01003966,-0.13703869275124694,0.5439739107843683,14.496376811594203,18025.4154447703,0.206,0.6634865346773063,-0.09186933123590706,19.6325,3
E01003967,-0.1366721213062292,0.2821223578199093,14.496376811594203,15283.9931153184,0.176,-0.1501929903248339,-0.09186933123590706,19.6174,3
E01003968,-0.47874437474861264,-0.49840038911288387,14.496376811594203,21332.0825515947,0.356,1.3637953425000493,-0.09186933123590706,6.82276,3
E01003969,-0.18001919467957644,0.7585949250600283,-13.294797687861273,9451.09078114004,0.144,-0.1501929903248339,-0.09186933123590706,20.5273,3
E01003970,-0.23086218414014528,-0.20378674498187946,14.496376811594203,5966.05092361458,0.264,-0.1501929903248339,-0.09186933123590706,9.20853,2
E01003971,-0.1337599148263662,0.07111734791848531,14.496376811594203,18163.2653061224,0.382,-0.1501929903248339,-0.09186933123590706,13.4816,3
E01003972,-0.029872549054326035,1.0633692566446356,14.496376811594203,22733.5164835165,0.179,-0.1501929903248339,-0.09186933123590706,14.3897,3
E01003973,-0.03855316452314869,0.2755732989204484,14.496376811594203,18893.9051918736,0.192,-0.1501929903248339,-0.09186933123590706,23.6952,3
E01003974,-0.1494410266410137,-0.4310770248076586,14.496376811594203,24928.3154121864,0.248,-0.1501929903248339,-0.09186933123590706,9.0756,3
E01003975,-0.07380981811959811,0.6603827063975408,64.70588235294117,24400.97799511,0.228,-0.1501929903248339,-0.09186933123590706,10.9034,3
E01003976,0.06327113605551646,1.4562965485426986,-5.128205128205128,20491.6666666667,0.177,-0.1501929903248339,-0.09186933123590706,21.5032,3
E01003977,-0.024117581018350397,0.4498708746435896,62.24188790560472,17563.8051044084,0.17,-0.1501929903248339,-0.09186933123590706,7.06045,3
E01003978,0.12625479968162728,1.5245657927621818,-7.90899241603467,21328.5198555957,0.149,-0.1501929903248339,-0.09186933123590706,9.21538,3
E01003979,0.1586448171132968,1.1355005162600367,37.117903930131,11493.4289127838,0.166,-0.1501929903248339,-0.09186933123590706,18.2871,3
E01003980,0.04343664867915139,0.04004648331558608,-41.99941999419995,10005.1546391753,0.205,0.28086501195416763,-0.09186933123590706,15.5438,3
E01003981,0.08270760696279054,0.9786951648501466,-0.8390541571319604,12007.3568050447,0.107,0.7170196073113497,6.58327979544384,84.3865,0
E01003983,-0.3135046590017639,-0.19433185114225124,14.496376811594203,16107.3253833049,0.233,-0.1501929903248339,-0.09186933123590706,13.772,3
E01003984,-0.206534529202526,0.5290111098657251,39.68253968253968,12639.5631067961,0.227,-0.1501929903248339,-0.09186933123590706,20.6753,3
E01003986,-0.29556938736376076,-0.10857324092745745,4.71976401179941,9245.70160843039,0.273,-0.1501929903248339,-0.09186933123590706,13.1411,3
E01003987,0.042260565293052825,-0.15686474233938177,16.304347826086957,13816.4603058995,0.258,-0.1501929903248339,-0.09186933123590706,4.31175,3
E01003988,-0.35894797402508416,0.2399383425226803,14.496376811594203,6244.18003103984,0.189,-0.1501929903248339,-0.09186933123590706,10.7857,2
E01003989,-0.32484546308200013,-0.034408967874756086,-40.8507425119557,8715.33442088091,0.214,-0.1501929903248339,-0.09186933123590706,9.99103,3
E01003990,-0.06214950420614229,0.03585772823228259,10.396039603960396,15038.488453464,0.253,-0.1501929903248339,-0.09186933123590706,11.0672,3
E01003991,-0.2215741409883924,0.7563204117030258,6.279069767441861,16134.3472750317,0.29,-0.1501929903248339,-0.09186933123590706,8.15529,3
E01003992,0.08518760888565054,0.7048408301426211,15.384615384615383,21981.0040705563,0.243,-0.1501929903248339,-0.09186933123590706,16.5964,3
E01003993,-0.33114590979324243,0.26668196678383826,66.19059984419631,21177.1561771562,0.198,-0.1501929903248339,-0.09186933123590706,8.92975,3
E01003994,-0.10499318556639203,0.705047075021492,38.80506940253471,11550.9915014164,0.222,-0.1501929903248339,-0.09186933123590706,35.947,3
E01003995,-0.1079573581131734,1.1196532661186316,-1.0869565217391304,22975.0778816199,0.206,-0.1501929903248339,-0.09186933123590706,45.6154,3
E01003997,20.06844045186716,0.39947440804691686,-22.177419354838708,15981.6753926702,0.192,-0.1501929903248339,-0.09186933123590706,18.504,0
E01003998,0.2281601458556998,1.06546419050802,-11.76470588235294,15534.188034188,0.123,-0.1501929903248339,-0.09186933123590706,34.3612,3
E01003999,-0.1862916394054354,0.23230823780229537,-38.73576138259772,16700.7963594994,0.166,-0.1501929903248339,-0.09186933123590706,18.3586,3
E01004000,0.057236027076041265,0.11634842265250725,40.57142857142857,13450.4004929144,0.183,-0.1501929903248339,-0.09186933123590706,13.3242,3
E01004001,-0.09298902410828246,-0.28122620719418917,-4.3197132616487455,9396.11054247697,0.248,-0.1501929903248339,-0.09186933123590706,8.26902,3
E01004002,-0.06005868929752256,-0.2704284531162492,31.39622641509434,5532.16721019864,0.084,-0.1501929903248339,-0.09186933123590706,7.92082,1
E01004003,-0.2429396558358498,0.16413652179244487,4.605776736924279,16159.936658749,0.236,-0.1501929903248339,-0.09186933123590706,17.3645,3
E01004004,-0.214517640671801,0.323578600579952,26.108498629062687,14134.7626339969,0.197,-0.1501929903248339,-0.09186933123590706,23.1322,3
E01004005,-0.20071826227491127,0.1420145898923632,4.046242774566474,15885.4166666667,0.282,0.3898544794860395,-0.09186933123590706,24.5143,3
E01004006,0.049552282286863994,0.07758658300028543,43.71980676328502,14385.7331571995,0.144,-0.1501929903248339,-0.09186933123590706,16.3159,3
E01004007,0.10741558488291343,0.0432969336611356,36.3013698630137,16708.3854818523,0.335,-0.1501929903248339,-0.09186933123590706,10.8004,3
E01004008,0.026066801746003378,0.074605925870102,42.1875,20099.6015936255,0.246,-0.1501929903248339,-0.09186933123590706,28.8441,3
E01004010,-0.27234174048831405,-0.13320115211678993,7.098381070983812,12799.3779160187,0.205,0.49021167544343275,-0.09186933123590706,25.2333,3
E01004011,-0.1754957970407357,-0.03977992452649558,14.496376811594203,19684.7635726795,0.23,-0.1501929903248339,-0.09186933123590706,10.4316,3
E01004012,-0.1341519426217323,0.17535866902107217,4.511278195488721,17235.2523098792,0.195,-0.1501929903248339,-0.09186933123590706,5.62015,3
E01004013,-0.31832660088476805,0.11324557401386477,13.96011396011396,13393.8814531549,0.28,-0.1501929903248339,-0.09186933123590706,14.4653,3
E01004014,-0.15375333239004185,0.25541637571410014,39.180616740088105,20065.4307524537,0.26,-0.1501929903248339,-0.09186933123590706,6.73928,3
E01004015,0.1896986552412278,-0.3887662140413696,33.84615384615385,2850.90019227408,0.099,-0.1501929903248339,-0.09186933123590706,10.0316,1
E01004016,-0.17421718330815691,-0.38843886648657205,22.749590834697216,4612.28776474707,0.133,-0.1501929903248339,-0.09186933123590706,8.0044,2
E01004017,-0.2038768862261473,-0.3785259106512302,-28.25136612021858,4500.98397526005,0.099,-0.1501929903248339,-0.09186933123590706,7.87077,2
E01004018,0.07347200900105327,-0.2184139306709173,-2.642559109874826,7291.58947758429,0.068,-0.1501929903248339,-0.09186933123590706,6.66859,1
E01004019,-0.003359090262454766,0.11314265091079942,34.178674351585016,17485.3801169591,0.193,-0.1501929903248339,-0.09186933123590706,11.8681,3
E01004020,0.1516363202002196,-0.3478056056684583,-1.7341040462427744,8886.61899897855,0.226,-0.1501929903248339,-0.09186933123590706,4.82233,2
E01004021,0.026635457449171795,0.2859347613020483,23.404255319148938,14482.5313117996,0.095,-0.1501929903248339,-0.09186933123590706,16.2104,3
E01004022,-0.15118337239819674,0.7661383726433846,-0.3516998827667058,16436.8806548901,0.161,-0.1501929903248339,-0.09186933123590706,15.2282,3
E01004023,-0.14614799315993768,0.8528420661865989,-1.8823529411764703,17261.5923009624,0.177,-0.1501929903248339,-0.09186933123590706,14.8683,3
E01004024,-0.2182419047277799,0.03502210645953461,-15.289256198347106,17790.6976744186,0.202,-0.1501929903248339,-0.09186933123590706,14.9454,3
E01004027,0.4393506326254922,0.8602178567765624,-29.8780487804878,9192.85478001985,0.129,0.40667938276624654,4.194366293126876,70.7293,0
E01004028,0.08160590039162313,1.7218936259007094,3.956043956043956,23455.7595993322,0.184,-0.1501929903248339,-0.09186933123590706,12.6684,3
E01004029,-0.2057308107756624,1.4240718703059758,-17.796610169491526,22599.8142989786,0.083,-0.1501929903248339,-0.09186933123590706,17.8708,3
E01004030,0.18966301635073987,0.16377492643448974,11.420612813370472,16134.1853035144,0.163,-0.1501929903248339,-0.09186933123590706,20.2074,3
E01004031,-0.044731667104496095,-0.0679775834341725,-2.834008097165992,6076.95917409667,0.146,-0.1501929903248339,-0.09186933123590706,27.0332,2
E01004032,0.24246614478813983,0.33969754193105894,48.94736842105264,14813.1868131868,0.023,-0.1501929903248339,-0.09186933123590706,18.9261,1
E01004033,-0.1139625111603735,0.4201052229456827,-1.7346938775510203,19518.238128011,0.191,-0.1501929903248339,-0.09186933123590706,25.9337,3
E01004034,-0.16786633302322468,-0.026621379033645667,-1.505,13318.1818181818,0.177,-0.1501929903248339,-0.09186933123590706,17.0703,3
E01004035,-0.10539135799804919,-0.10196328355400924,14.496376811594203,6691.93045028979,0.207,-0.1501929903248339,-0.09186933123590706,17.2006,2
E01004036,-0.11180635828585954,0.18054934970661768,-4.195804195804196,23890.608875129,0.226,-0.1501929903248339,-0.09186933123590706,22.6585,3
E01004037,-0.21496567243793396,0.021382088622467897,13.712374581939798,14639.2447741065,0.171,-0.1501929903248339,-0.09186933123590706,12.224,3
E01004038,0.06957183503689728,0.3345040302586572,-1.1904761904761905,13746.5051258155,0.151,-0.1501929903248339,-0.09186933123590706,11.1853,3
E01004039,0.9440225015841296,0.704900358804711,35.9375,20093.4579439252,0.115,-0.1501929903248339,-0.09186933123590706,12.7657,3
E01004040,-0.21941798811387847,-0.049345796967307266,14.496376811594203,17577.1324863884,0.264,-0.1501929903248339,-0.09186933123590706,18.2292,3
E01004041,0.16057455393456876,0.19640739102678298,14.496376811594203,22786.4583333333,0.159,-0.1501929903248339,-0.09186933123590706,14.4436,3
E01004042,-0.06131317824269442,0.717529427719397,14.266666666666666,12543.9783491204,0.306,-0.1501929903248339,-0.09186933123590706,9.92028,3
E01004043,0.34316990022198623,0.28046147512382635,14.644970414201184,12376.5690376569,0.132,-0.1501929903248339,-0.09186933123590706,7.1296,2
E01004044,0.2143607674588098,0.46227311579862174,58.333333333333336,20725.4623044097,0.207,-0.1501929903248339,-0.09186933123590706,11.5705,3
E01004045,-0.04712177205043831,0.1459725504798514,14.091890225100215,25024.077046549,0.217,-0.1501929903248339,-0.09186933123590706,15.3488,3
E01004046,0.18041577247180812,0.2670857089200914,-5.29595015576324,11875.423155044,0.101,-0.1501929903248339,-0.09186933123590706,16.7826,3
E01004047,-0.29527536651723607,-0.5344589667684231,14.496376811594203,15276.6798418972,0.188,-0.1501929903248339,-0.09186933123590706,14.5472,3
E01004048,-0.23725525280304016,-0.3392994007141347,32.776769509981854,4220.68283028204,0.133,-0.1501929903248339,-0.09186933123590706,11.6454,1
E01004049,0.0681343997872213,-0.11413520166988578,42.18009478672986,20885.3681267474,0.115,-0.1501929903248339,-0.09186933123590706,21.3117,3
E01004050,0.3450366992475396,-0.1419111278471138,15.985130111524162,8277.35644637053,0.058,-0.1501929903248339,-0.09186933123590706,13.6149,1
E01004051,-0.005697501673411049,-0.14724749408206944,2.840909090909091,10522.8325612177,0.045,-0.1501929903248339,-0.09186933123590706,21.4085,1
E01004052,0.008015784344888642,-0.021959039160817494,29.955947136563875,10890.6882591093,0.087,-0.1501929903248339,-0.09186933123590706,13.678,1
E01004053,-0.053943055689809956,0.2815161904514839,15.0,14033.8983050847,0.042,-0.1501929903248339,-0.09186933123590706,11.503,1
E01004054,-0.13276202589270666,0.13440692097883747,-0.5208333333333333,13779.399837794,0.036,-0.1501929903248339,-0.09186933123590706,4.73782,1
E01004055,0.4403647914874179,-0.195598565809139,14.496376811594203,6886.74454037582,0.229,-0.1501929903248339,-0.09186933123590706,4.43278,2
E01004056,0.01480157493066455,0.22415590611552133,6.565656565656567,11845.3333333333,0.13,-0.1501929903248339,-0.09186933123590706,4.48725,2
E01004057,-0.10710202474146527,-0.028900314430521306,3.619909502262444,9080.45977011494,0.142,-0.1501929903248339,-0.09186933123590706,8.45748,2
E01004058,0.05535429365828353,0.34799367096521466,-7.505285412262157,13713.4711332858,0.024,-0.1501929903248339,-0.09186933123590706,3.33372,1
E01004059,-0.07072949465431938,0.32783825175017334,-10.16949152542373,6234.05612244898,0.032,-0.1501929903248339,-0.09186933123590706,17.7769,1
E01004060,-0.08614635713461814,0.8405064329091453,-13.750000000000002,23844.5807770961,0.179,-0.1501929903248339,-0.09186933123590706,19.2869,3
E01004061,-0.08492445231789224,0.03309288104721545,-23.33333333333333,8879.84681665869,0.101,-0.1501929903248339,-0.09186933123590706,23.2533,2
E01004062,0.10694515152847403,0.05778155861225783,23.2487922705314,14197.2339146121,0.183,-0.1501929903248339,-0.09186933123590706,30.5572,3
E01004063,0.13447933903831105,0.273286693913715,5.396825396825397,11399.3174061433,0.148,-0.1501929903248339,-0.09186933123590706,25.4598,3
E01004064,-0.10609395326766646,-0.024474334914141492,-10.476190476190476,12753.3577533578,0.207,-0.1501929903248339,-0.09186933123590706,20.416,3
E01004065,-0.026834333640238024,0.7325141168951637,-11.21794871794872,13650.9349955476,0.11,-0.1501929903248339,-0.09186933123590706,21.1206,3
E01004066,0.029846351773123513,0.34531283516327493,46.80851063829788,14929.873772791,0.166,0.4351027459475927,-0.09186933123590706,23.8717,3
E01004067,0.0636652829200468,0.03569162382545326,-17.741935483870968,9785.03869303525,0.19,-0.1501929903248339,-0.09186933123590706,39.3049,3
E01004068,0.07205467774088324,-0.12004753758716344,21.372031662269126,11258.6666666667,0.232,-0.1501929903248339,-0.09186933123590706,17.4789,3
E01004069,0.49348455775953637,-0.515988729771076,14.803625377643504,1641.4003708147,0.019,-0.1501929903248339,-0.09186933123590706,6.49154,1
E01004070,-0.07034941892588503,-0.26676619865219625,10.062893081761008,6449.00497512438,0.095,-0.1501929903248339,-0.09186933123590706,13.7166,1
E01004071,0.1704536543777967,-0.006075183933203281,2.124183006535948,11990.4458598726,0.15,-0.1501929903248339,-0.09186933123590706,11.1411,3
E01004072,0.24303480049130838,-0.372253434518073,-17.314487632508836,6455.96590909091,0.051,-0.1501929903248339,-0.09186933123590706,10.2607,1
E01004073,0.16617698751925647,-0.26606815346536916,33.02540415704388,10390.5858788182,0.061,-0.1501929903248339,-0.09186933123590706,18.2363,1
E01004074,-0.08683720331945918,-0.3412943480214404,-18.33333333333333,5361.99095022624,0.043,-0.1501929903248339,-0.09186933123590706,18.376,1
E01004075,-0.328205701327996,-0.5241120806309875,45.09292468209977,2963.15163864833,0.019,-0.1501929903248339,-0.09186933123590706,5.99604,1
E01004076,-0.1706105275907879,-0.5643583207066842,27.536231884057973,498.076474702728,0.117,-0.1501929903248339,-0.09186933123590706,3.77595,1
E01004077,-0.5257877101925553,-0.4959484071023539,14.979410663671857,6319.5759182128,0.079,-0.1501929903248339,-0.09186933123590706,7.05502,1
E01004078,-0.6669177165243834,-0.5475067083481151,13.422818791946307,5608.92469786179,0.099,-0.1501929903248339,-0.09186933123590706,3.24312,1
E01004079,0.2504273246324993,-0.5475588211019641,18.09523809523809,4402.49609984399,0.04,-0.1501929903248339,-0.09186933123590706,4.75835,1
E01004080,-0.2435276975288991,-0.5450548567253456,13.705583756345176,4441.43534190928,0.058,-0.1501929903248339,-0.09186933123590706,8.65035,1
E01004081,-0.6669177165243834,-0.5725994432136124,22.09688122096881,9676.85076380729,0.085,-0.1501929903248339,-0.09186933123590706,5.10348,1
E01004082,0.40802249836970733,-0.5029270822592466,20.348837209302324,8087.64940239044,0.046,-0.1501929903248339,-0.09186933123590706,6.09718,1
E01004083,-0.6669177165243834,-0.5401418473506456,-0.3215434083601286,5470.08547008547,0.308,-0.1501929903248339,-0.09186933123590706,3.38368,2
E01004084,-0.6669177165243834,-0.5725994432136124,32.08955223880597,2889.19504034639,0.041,-0.1501929903248339,-0.09186933123590706,3.22483,1
E01004085,-0.2670493652508705,-0.5625886983647351,38.2890365448505,1984.42136498516,0.041,-0.1501929903248339,-0.09186933123590706,1.54295,1
E01004086,-0.2694015320230676,-0.5438143737809333,-14.383561643835616,3603.65198711063,0.117,-0.1501929903248339,-0.09186933123590706,5.73115,2
E01004087,-0.3611360361387559,-0.5156184735042137,16.923076923076923,4176.89732142857,0.046,-0.1501929903248339,-0.09186933123590706,4.41837,1
E01004088,-0.47874437474861264,-0.5639392918019278,14.496376811594203,4090.42439752613,0.297,-0.1501929903248339,-0.09186933123590706,3.09877,2
E01004089,-0.6669177165243834,-0.5725994432136124,-2.608695652173913,12647.0588235294,0.216,-0.1501929903248339,-0.09186933123590706,4.1885,2
